epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1
1,1.8383573558356092,1.611010702720111,0.33500349090311715,0.40718904526435906,0.23238669936967135,0.32963673508611174
2,1.4906790046663694,1.5693526664765083,0.4528728079181897,0.4140357550399391,0.4056665565614376,0.3239611825521172
3,1.2641763113730693,0.956552018771021,0.5361616493490492,0.6664130848231267,0.5023210633917405,0.6308159759613534
4,0.736173826366231,0.8632415894230494,0.7460265308636905,0.697984024343857,0.7279898268200794,0.6619182387535291
5,0.5488212006704739,0.8731120387697999,0.8134214957493121,0.7128185621909471,0.7990925478270239,0.6820075905498899
6,0.41732150834954745,0.9407115344449838,0.8611031253850261,0.7114872575123621,0.8524856027475258,0.6752073700622768
7,0.31816769740097706,0.976584645948196,0.897696003942667,0.7143400532521872,0.8904570861413935,0.6833801445907592
8,0.2477956446670028,1.0357690980426255,0.9219269785206785,0.7162419170787372,0.91633889348467,0.684301437720809
9,0.19700396884304822,1.0828340807175083,0.940038605281531,0.7154811715481172,0.9357205647451308,0.686110010014458
10,0.16859279634345556,1.103848556549026,0.9484167727627418,0.7187143400532522,0.9442030511266718,0.6854990796984475
